State,Labels,Assignees,Comments,Closed_At,Created_At,Locked
open,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,6,,2023-03-04T10:57:56Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2133227401, 'node_id': 'MDU6TGFiZWwyMTMzMjI3NDAx', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20works-as-intended', 'name': 'resolution: works-as-intended', 'color': 'b25a52', 'default': False, 'description': 'Working as it should / expected to'}]",0,1,2023-03-04T03:09:35Z,2023-03-04T02:57:14Z,False
closed,"[{'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,4,2023-03-04T07:38:31Z,2023-03-03T22:23:17Z,False
open,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,0,,2023-03-03T13:36:32Z,False
open,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 2296149021, 'node_id': 'MDU6TGFiZWwyMjk2MTQ5MDIx', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20spigot', 'name': 'upstream: spigot', 'color': 'dbf7a3', 'default': False, 'description': 'Issues exists in Spigot.'}, {'id': 4209696651, 'node_id': 'LA_kwDOAv1ihc766t-L', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.19', 'name': 'version: 1.19', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.19'}]",0,3,,2023-03-02T16:45:44Z,False
open,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,2,,2023-03-02T04:09:36Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 314954737, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3Mzc=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20invalid', 'name': 'resolution: invalid', 'color': 'b25a52', 'default': False, 'description': 'Issue or Request has no basis.'}]",0,1,2023-03-02T02:38:55Z,2023-03-02T02:35:55Z,False
open,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,3,,2023-03-01T18:23:17Z,False
open,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,2,,2023-03-01T10:06:04Z,False
closed,[],0,3,2023-02-28T05:25:06Z,2023-02-28T05:23:25Z,False
open,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 2290924626, 'node_id': 'MDU6TGFiZWwyMjkwOTI0NjI2', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/good%20first%20issue', 'name': 'good first issue', 'color': '1dc12a', 'default': True, 'description': 'Simple bug fix or feature which would be a good first PR for someone new to the project'}]",0,9,,2023-02-28T00:34:15Z,False
closed,[],0,0,2023-02-27T22:30:05Z,2023-02-27T21:57:58Z,False
closed,[],0,0,2023-02-28T12:14:18Z,2023-02-27T18:58:05Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 3622461920, 'node_id': 'LA_kwDOAv1ihc7X6mHg', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/priority:%20low', 'name': 'priority: low', 'color': 'ebd57f', 'default': False, 'description': 'This issue only describes a minor inconvenience.'}]",0,3,2023-02-28T11:30:51Z,2023-02-27T16:20:53Z,False
closed,[],0,0,2023-02-26T19:13:16Z,2023-02-26T19:01:02Z,False
open,[],0,1,,2023-02-26T18:08:35Z,False
closed,[],0,0,2023-02-26T14:59:53Z,2023-02-26T13:38:05Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,1,2023-02-26T12:32:56Z,2023-02-26T12:30:25Z,False
closed,[],0,0,2023-02-26T19:37:42Z,2023-02-25T16:51:50Z,False
open,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}]",0,6,,2023-02-25T09:34:56Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,2,2023-02-25T07:19:52Z,2023-02-25T07:15:50Z,False
closed,[],0,3,2023-02-28T12:17:50Z,2023-02-24T17:55:58Z,False
open,[],0,0,,2023-02-24T14:24:19Z,False
closed,[],0,0,2023-02-26T16:00:55Z,2023-02-24T13:23:56Z,False
open,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,35,,2023-02-24T10:15:52Z,False
closed,[],0,2,2023-02-24T17:31:41Z,2023-02-24T10:12:35Z,False
closed,[],0,1,2023-02-24T10:10:37Z,2023-02-24T10:10:23Z,False
open,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,0,,2023-02-23T22:32:07Z,False
closed,[],0,1,2023-03-18T17:32:03Z,2023-02-23T21:20:55Z,False
closed,[],0,1,2023-02-25T15:01:17Z,2023-02-23T16:49:09Z,False
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,1,2023-02-23T17:47:51Z,2023-02-23T16:28:50Z,False
open,[],0,0,,2023-02-23T16:18:59Z,False
closed,"[{'id': 314954737, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3Mzc=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20invalid', 'name': 'resolution: invalid', 'color': 'b25a52', 'default': False, 'description': 'Issue or Request has no basis.'}]",0,3,2023-02-23T13:25:14Z,2023-02-23T13:15:24Z,False
closed,"[{'id': 4832896136, 'node_id': 'LA_kwDOAv1ihc8AAAABIBAkiA', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/build-pr-jar', 'name': 'build-pr-jar', 'color': '8713EA', 'default': False, 'description': 'Enables a workflow to build Paperclip jars on the pull request.'}]",0,9,2023-02-28T11:34:34Z,2023-02-22T21:16:41Z,False
closed,[],0,0,2023-02-22T20:54:28Z,2023-02-22T20:51:22Z,False
closed,[],0,6,2023-02-22T19:42:48Z,2023-02-22T19:41:11Z,True
closed,[],0,0,2023-02-22T19:42:50Z,2023-02-22T19:37:01Z,False
closed,[],0,0,2023-02-22T19:42:51Z,2023-02-22T19:31:14Z,False
closed,[],0,0,2023-02-23T09:36:46Z,2023-02-22T18:28:48Z,False
closed,[],0,0,2023-02-26T16:01:43Z,2023-02-22T14:48:42Z,False
open,[],0,6,,2023-02-22T13:30:19Z,False
open,[],0,1,,2023-02-22T09:37:17Z,False
closed,[],0,1,2023-02-22T09:35:31Z,2023-02-22T09:35:18Z,False
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,0,2023-02-28T12:18:08Z,2023-02-22T04:44:54Z,False
closed,[],0,0,2023-02-22T20:17:58Z,2023-02-22T04:03:39Z,False
closed,"[{'id': 4832896136, 'node_id': 'LA_kwDOAv1ihc8AAAABIBAkiA', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/build-pr-jar', 'name': 'build-pr-jar', 'color': '8713EA', 'default': False, 'description': 'Enables a workflow to build Paperclip jars on the pull request.'}]",0,0,2023-02-22T15:59:13Z,2023-02-22T03:33:06Z,False
closed,[],0,2,2023-02-22T23:59:43Z,2023-02-21T18:21:32Z,False
closed,"[{'id': 4832896136, 'node_id': 'LA_kwDOAv1ihc8AAAABIBAkiA', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/build-pr-jar', 'name': 'build-pr-jar', 'color': '8713EA', 'default': False, 'description': 'Enables a workflow to build Paperclip jars on the pull request.'}]",0,0,2023-02-22T03:27:49Z,2023-02-21T18:14:33Z,False
closed,[],0,0,2023-02-23T09:37:29Z,2023-02-21T18:06:23Z,False
open,[],0,0,,2023-02-21T18:01:56Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 4209696651, 'node_id': 'LA_kwDOAv1ihc766t-L', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.19', 'name': 'version: 1.19', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.19'}]",0,1,2023-02-22T03:27:51Z,2023-02-21T17:43:02Z,False
closed,[],0,0,2023-02-21T17:32:55Z,2023-02-21T17:24:27Z,False
closed,[],0,1,2023-02-21T17:23:03Z,2023-02-21T17:22:48Z,False
closed,[],0,0,2023-02-21T16:58:19Z,2023-02-21T16:31:12Z,False
closed,[],0,1,2023-02-23T17:58:50Z,2023-02-21T15:24:18Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}]",0,5,2023-02-28T11:34:36Z,2023-02-21T10:31:37Z,False
closed,[],0,0,2023-02-21T17:35:26Z,2023-02-21T06:24:46Z,False
closed,"[{'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,7,2023-02-21T01:40:36Z,2023-02-21T01:39:44Z,False
closed,[],0,2,2023-03-04T21:35:08Z,2023-02-20T23:15:56Z,False
closed,[],0,1,2023-02-20T23:13:31Z,2023-02-20T23:13:19Z,False
closed,"[{'id': 2296149021, 'node_id': 'MDU6TGFiZWwyMjk2MTQ5MDIx', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20spigot', 'name': 'upstream: spigot', 'color': 'dbf7a3', 'default': False, 'description': 'Issues exists in Spigot.'}, {'id': 2296150667, 'node_id': 'MDU6TGFiZWwyMjk2MTUwNjY3', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20bukkit', 'name': 'upstream: bukkit', 'color': 'dbf7a3', 'default': False, 'description': 'Issues exists in Bukkit and/or CraftBukkit.'}]",0,1,2023-03-10T20:18:51Z,2023-02-20T22:25:56Z,False
closed,"[{'id': 4832896136, 'node_id': 'LA_kwDOAv1ihc8AAAABIBAkiA', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/build-pr-jar', 'name': 'build-pr-jar', 'color': '8713EA', 'default': False, 'description': 'Enables a workflow to build Paperclip jars on the pull request.'}]",0,19,2023-02-21T01:09:38Z,2023-02-20T19:57:24Z,False
closed,[],0,0,2023-02-23T09:37:18Z,2023-02-20T17:40:31Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,0,2023-02-20T18:02:56Z,2023-02-20T14:50:56Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 314954739, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3Mzk=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20wontfix', 'name': 'resolution: wontfix', 'color': 'b25a52', 'default': False, 'description': 'Issue will not be resolved or feature not added.'}]",0,1,2023-02-20T15:06:58Z,2023-02-20T14:50:47Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,5,2023-02-20T04:23:36Z,2023-02-20T04:07:25Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,4,2023-02-20T18:02:55Z,2023-02-20T01:26:37Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 2296133455, 'node_id': 'MDU6TGFiZWwyMjk2MTMzNDU1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20needs%20triage', 'name': 'status: needs triage', 'color': 'ffe0cb', 'default': False, 'description': ''}]",0,14,2023-02-21T01:43:46Z,2023-02-19T21:24:44Z,False
closed,[],0,0,2023-02-20T18:02:54Z,2023-02-19T20:24:52Z,False
open,[],0,1,,2023-02-19T19:28:16Z,False
closed,[],0,0,2023-02-19T18:17:51Z,2023-02-19T18:07:59Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 4209696651, 'node_id': 'LA_kwDOAv1ihc766t-L', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.19', 'name': 'version: 1.19', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.19'}]",0,1,2023-02-23T09:37:20Z,2023-02-19T12:15:42Z,False
